sample_id,E_01_MULT,E_01_F3_MULT,BC_MULT,CD_MULT,C_01_Ti_MULT,C_08_Ile_MULT,C_09_MULT,C_02_MULT,C_20_MULT,C_26_MULT,C_27_MULT,C_28_MULT,C_29_MULT,DE_0_MULT,G_01_MULT,PERMZ_L1,PERMZ_L2,PERMZ_L3,PERMZ_L5,PERMZ_L6,PERMZ_L7,PERMZ_L8,PERMZ_L9,PERMZ_L10,PERMZ_L11,PERMZ_L12,PERMZ_L13,PERMZ_L14,PERMZ_L15,PERMZ_L16,PERMZ_L17,PERMZ_L18,PERMZ_L19,PERMZ_L20,PERMZ_L21,PERMZ_L22,MULTZ_L1,MULTZ_L15,MULTZ_L18,MULTZ_L20
46,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.14115957671425006,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.8154667242959729,0.019496946009330638,0.09040988195188217,0.07116027575507264,0.4843963881600788,0.19952623149688797,0.34785885841449715,0.09178984351610615,2.651059523780276,1.2407604200403834,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
47,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.04077405106011946,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.020771195029737816,0.5732614745156291,1.246014596436701,0.01776462522790491,0.006588418554378269,0.19952623149688797,0.21591777048206426,3.495132315879107,0.7483475222796918,0.11991891703225396,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
48,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.016840883345266212,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.014511428564384598,0.01547878658446904,1.1631795950171069,0.010942023131089901,0.26201514782801116,0.19952623149688797,0.39273849296973207,4.392702956215389,0.23074350532100762,0.24426191671070532,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
49,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.011407539763470071,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.11656210201732775,0.9417790884822898,0.05462485130403674,0.27132883498209165,0.5079294830968227,0.19952623149688797,0.6226934926400848,0.16547604919310574,5.36300505198203,0.9927737172658763,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
50,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.24269072398724867,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.5035277771195141,1.2009822066876856,0.3667041046582574,0.4620090370152154,0.2539805845184144,0.19952623149688797,0.05633031725808786,5.780767043595567,5.063541671541759,0.10044282051300467,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
51,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.01569320917170933,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.03220633222761477,0.2092624503189477,0.0390640914824749,0.06095779228602043,0.02124750901707487,0.19952623149688797,0.0171689773037848,0.1093647977779905,0.8563119942214187,4.860304511216088,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
52,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.34719527635828396,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.6869285715340999,0.34894433650536527,0.014040596166130537,0.9120489382656312,0.02347147176068226,0.19952623149688797,0.4572632336862621,0.10223430250844613,0.777160919977191,0.08308474853720481,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
53,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.1346633269485582,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.014168907743445619,1.0880648555626034,0.37191922929904575,0.8537780687945913,0.06182494936811268,0.19952623149688797,0.05033842774320216,0.12747835348115139,2.255165269198414,5.1994462073118095,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
54,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.2805714444333751,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.018238061645425754,0.5038077963902748,0.7597027895235517,0.13921300332524902,0.03786230220336808,0.19952623149688797,0.18811772117401365,0.4405941366548517,0.5318340294871425,0.800633239334093,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
55,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.7836510002523207,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.14643814515966638,0.05623760798614818,1.1150036611109904,0.03647868798469959,0.022442363421611246,0.19952623149688797,0.5138445595328675,0.28865001573652727,2.067270503898168,0.5392888033906352,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
56,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.09368359299977089,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.6464479557927358,0.5319145745898288,0.22941702646702802,0.3595568492227588,0.04067421565937989,0.19952623149688797,0.475278739891994,0.06629024821800729,0.39357302989537885,0.25200166127575585,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
57,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.07089999002257126,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.02402143250784423,0.01594548145614506,0.06577634085444323,0.025683340187617393,0.46771450003500853,0.19952623149688797,1.0383930937699866,1.0590720083761171,2.4924249182668503,0.1226286473810149,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
58,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.0517612471936414,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.5336218301031361,0.47852067587570357,1.0082775121755878,0.016392476791255852,0.010506950132508243,0.19952623149688797,0.3336491122669155,0.0689296050300712,4.304020744123371,0.07521953586291934,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
59,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.22094804245108493,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.4656641199124281,0.012868222726087597,0.0345756107024668,0.3957900945515849,0.10348750380609893,0.19952623149688797,0.17913805978736191,0.5171375710225788,1.549555624265635,0.4324846941513169,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
60,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.14259029795286843,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.04842507990254038,0.019330346780209746,0.5399912076323382,0.39043036226387373,0.0357167537315808,0.19952623149688797,0.04370516802718708,1.2165142939201168,4.623323362590188,0.06548580267085691,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
61,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.03234354246460092,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.07934225160706768,0.2442509222177996,0.06428664177283859,0.38248466582150986,0.22754378923101642,0.19952623149688797,0.4102041651822578,0.08631011349117455,0.49817690519213687,1.124209075707834,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
62,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.3604878465059254,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.06512956134473387,1.1824744370466318,0.29380409140802094,0.2962516125120524,0.2899704189242149,0.19952623149688797,0.8410566933506062,0.09865977170250854,0.08913354941262219,0.08396307434465243,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
63,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.07591038487032915,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.040635454092983615,0.07665459153921708,0.19581777750165077,0.45829695023443184,0.019035437850011553,0.19952623149688797,0.0179183814411897,2.3906125254742396,3.6367183477873604,0.47402932143362425,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
64,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.027863923822303797,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.05666186309173896,0.6980420267997974,0.11907049118372004,0.25231407785079785,0.03377283348710953,0.19952623149688797,0.4324959047106066,0.16257803097622164,1.962440570304852,1.2750065296278197,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
65,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.3822914435714601,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.054155019805075186,0.04596340983593277,0.7750211399770277,0.12100525338034249,0.02695304735333209,0.19952623149688797,0.13445799203595243,3.622841771629151,0.27065587619572545,2.5857639448400644,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
66,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.13393704091625463,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.16248547778257239,0.2572576109478741,0.5905404154863235,0.022908941673991583,0.0511834367326284,0.19952623149688797,0.07124760557925074,1.64308773428505,0.11815545304557311,1.6696763367978182,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
67,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.6129890474983645,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.01751711303246364,0.016388472856102985,0.21478783469712412,0.018967597869051882,0.5577383706643657,0.19952623149688797,0.32835134905624097,1.2279946535047588,0.7074577561245607,0.4145903112382225,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
68,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.30180840718155744,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.24716794541316586,0.07617922909518134,0.18194047527987395,0.048771168725267204,0.16391806931546946,0.19952623149688797,0.013253130455553961,0.977657824312035,1.6872991349136994,3.058171515963812,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
69,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.6469367709314573,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.7471129136915855,0.02772058983091516,0.023716992242410306,0.01152489615371466,0.5468671442634143,0.19952623149688797,1.194072587246273,0.1594772099473411,0.5654731817453578,0.07183957274105732,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
70,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.29582475380471357,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.5523908230465034,0.17623613944160227,0.06972334811259968,0.07671224692729388,0.23001387918843907,0.19952623149688797,1.1293592214109098,4.059782269671698,4.599493724116194,0.7028570611510239,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
71,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.1870773429441667,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.39209229809149876,0.029119143878149387,0.057642319224852384,0.06785665126886864,0.015390732240211312,0.19952623149688797,0.030602106136201932,1.1598178385603166,0.9938059900848076,3.5063045934622092,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
72,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.6222273143806145,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.25245241444707955,0.01985800651281849,0.07940660512363444,0.03764765051420273,0.00920101383292745,0.19952623149688797,0.022233904378406492,0.2512817233586019,1.5931919744575052,1.540238551041267,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
73,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.41186009961849196,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.07770044335854907,0.2261171804739505,0.1568749493218003,0.04773003070218905,0.01604010626344892,0.19952623149688797,0.029051724551970574,2.5030065292146206,1.2467981754670663,0.5804407387719354,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
74,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.014996618969740458,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.04177126959959283,0.3024371836466888,0.8801342906610484,0.06284557323355984,0.043857310139903675,0.19952623149688797,0.22421652806935813,0.3133250140025314,5.855334611728982,0.09246286169415874,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
75,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.019541531895091512,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.2581105301491673,0.015210970412778439,0.02349795504441408,0.023135477184008203,0.007781924061392179,0.19952623149688797,0.05843553937336636,4.944023727881855,0.969862211238928,0.4258601145418935,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
76,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.028389240099495283,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.14573285803262723,0.13107486010077743,0.10088126139671443,0.0698031250097292,0.5753908626076442,0.19952623149688797,0.15821465628981857,0.653803405696938,0.6243069705275129,0.26565910624982797,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
77,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.10642249694335267,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.12159290949289163,0.09830554920909894,0.12292471738152698,0.8459584368548863,0.08405944575490347,0.19952623149688797,0.09583486240605084,0.6677321061793171,0.17447096043531146,0.2964701918631365,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
78,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.3589078407261891,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.21125312687870168,0.05722648409040119,0.2643517381382854,0.04816442761743102,0.06707394581334222,0.19952623149688797,1.0783192608639243,1.4374286680985926,0.12483168285603297,2.399172097239113,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
